class,id,date,type,user,tweet
"4","1468954849","Tue Apr 07 04:34:23 PDT 2009","NO_QUERY","LauraaaaSmith","@brendonuriesays What are you doing in london?  x"
"4","1468954899","Tue Apr 07 04:34:23 PDT 2009","NO_QUERY","AnnieBagLady","@stuartCalder you're welcome  it's the whole dog and barking thing innit? Lol! x"
"4","1468954905","Tue Apr 07 04:34:24 PDT 2009","NO_QUERY","paigeebaby","Haha watching skins. I feel like listening to short stack "
"4","1468954926","Tue Apr 07 04:34:24 PDT 2009","NO_QUERY","stephh_","@breanaphillips  lol wait, so many things  ! lol"
"4","1468954967","Tue Apr 07 04:34:24 PDT 2009","NO_QUERY","WheeKris","@rebeccaspain it was my joy to bring it over. "
"4","1468955014","Tue Apr 07 04:34:25 PDT 2009","NO_QUERY","amyaston","is going shopping... and can't be bothered to feel guilty about spending the money "
"4","1468955057","Tue Apr 07 04:34:26 PDT 2009","NO_QUERY","zarna_zee","keep twittering and facebooking!!!    http://www.telegraph.co.uk/a/5093060"
"4","1468955076","Tue Apr 07 04:34:27 PDT 2009","NO_QUERY","jkiss22","no big boss today though...YAY.... "
"4","1468955144","Tue Apr 07 04:34:28 PDT 2009","NO_QUERY","lmchugh","@TomOKeefe1 Good night Tom! Have a good Tuesday. I'll let you know how Wednesday goes "
"4","1468955153","Tue Apr 07 04:34:27 PDT 2009","NO_QUERY","jahongas","@FiFIG03 awh, well you being able to make it is good enough for me  i'm still deciding about the pizza, we'll see when the day gets closer"
"4","1468955187","Tue Apr 07 04:34:28 PDT 2009","NO_QUERY","baaarooke","@TheCinematics Welcome to the revolution "
"4","1468955212","Tue Apr 07 04:34:28 PDT 2009","NO_QUERY","ourellie","had a good night last night;cant wait til wednesday... "
"4","1468955225","Tue Apr 07 04:34:28 PDT 2009","NO_QUERY","castalie","@greedydancer Good luck, then... for the meaning of life thing. And twitter too "
"4","1468955325","Tue Apr 07 04:34:30 PDT 2009","NO_QUERY","hiabowman","@MissDibbs good morning miss "
"4","1468955352","Tue Apr 07 04:34:30 PDT 2009","NO_QUERY","teeahhurie","@hayl3s ehehe  soo.... i love him, ill shoot the open happiness into my veins with him yeah haha"
"4","1468955428","Tue Apr 07 04:34:31 PDT 2009","NO_QUERY","lise90","has got herself a extra job as a photographer  "
"4","1468955548","Tue Apr 07 04:34:34 PDT 2009","NO_QUERY","mrd2","@lizzyval I added pgatour.  Do I get some PROV's for it?  "
"4","1468955623","Tue Apr 07 04:34:35 PDT 2009","NO_QUERY","xxmzangel","blahh getting read to go to school..gotta get thru today then 2 more days till the long weekend. "
"4","1468955726","Tue Apr 07 04:34:37 PDT 2009","NO_QUERY","weegingerbean","@iheartthatdance u14 Niamh B, Michaela H, Rebecca S.  U15 Sarah P, Katie H, Katherine R, Allison C. I know those for sure "
"4","1468955799","Tue Apr 07 04:34:38 PDT 2009","NO_QUERY","Miahpeah","Follow me, hustlers "
"4","1468955835","Tue Apr 07 04:34:39 PDT 2009","NO_QUERY","slingerroijacke","Looking forward to publish a paper on developing APIs  @mdekuijper Hopefully at ICSR or other..."
"4","1468955838","Tue Apr 07 04:34:39 PDT 2009","NO_QUERY","040407","just had a lush bath "
"4","1468955879","Tue Apr 07 04:34:40 PDT 2009","NO_QUERY","search4toffee","Good day tweetsters. I will blogging within the next day or two. Hope it goes well like my last effort  x"
"4","1468955906","Tue Apr 07 04:34:40 PDT 2009","NO_QUERY","tasha_renee","@Willie_Day26 "
"4","1468955908","Tue Apr 07 04:34:40 PDT 2009","NO_QUERY","jumpingmushroom","has got a new phone, and a new number, the new number is 9 3000 920, because I'm just that awesome "
"4","1468955937","Tue Apr 07 04:34:41 PDT 2009","NO_QUERY","KimWood","@rewebcoach Dimples smilin' back are the best !  Good morning "
"4","1468956123","Tue Apr 07 04:34:44 PDT 2009","NO_QUERY","NicolaLim","Listening to music from the iphone with this http://www.griffintechnology.com/products/aircurve so awesomeeee! "
"4","1468956163","Tue Apr 07 04:34:46 PDT 2009","NO_QUERY","4amproject","While You Were Sleeping @Katchooo has written about her 4am photo experience http://is.gd/r5D3 "
"4","1468956191","Tue Apr 07 04:34:46 PDT 2009","NO_QUERY","mqmaynard","Oh yes, I will be hall monitor!! Yeah-huh!! "
"4","1468956216","Tue Apr 07 04:34:46 PDT 2009","NO_QUERY","Shimansky","On my way to school.  Gonna get Erica H. Suspended "
"4","1468956235","Tue Apr 07 04:34:46 PDT 2009","NO_QUERY","Sznq","....And for the record: the Dawkin-brand atheist bigots are just as emetic as the religious zealots "
"4","1468956253","Tue Apr 07 04:34:47 PDT 2009","NO_QUERY","kwells2416","@rocknrod I didn't have the day off..but my radio co-host always takes the day off. Opening Day is an official holiday for him "
"4","1468956265","Tue Apr 07 04:34:48 PDT 2009","NO_QUERY","philiplaureano","If anyone wants copies of the IOC benchmark with Hiro, send me a direct message and it shall be yours "
"4","1468956335","Tue Apr 07 04:34:49 PDT 2009","NO_QUERY","LauraaaaSmith","@GottaBeAndrew Its awesome thankyou "
"4","1468956365","Tue Apr 07 04:34:49 PDT 2009","NO_QUERY","yzdennis","Coffee.  Must get coffee.  Cool morning in Eunice.  40.  Going to be hitting 80 this weekend.  Niiiiiiiiiiiiiiiiiiice.  "
"4","1468956387","Tue Apr 07 04:34:49 PDT 2009","NO_QUERY","STFUapeface","@officialTila yes its fine to give your dog milk, my dog LOVES milk too haha "
"4","1468956477","Tue Apr 07 04:34:51 PDT 2009","NO_QUERY","Mechanical_Mind","@neilwarner I'll give you that, but it's only good for a treat. Diet Coke is the way forward "
"4","1468956540","Tue Apr 07 04:34:52 PDT 2009","NO_QUERY","Sammyjo777","@JonathanRKnight Do u still have that orange shirt and the orange Jacket???  xx"
"4","1468956578","Tue Apr 07 04:34:53 PDT 2009","NO_QUERY","PascalMestdach","The twitter task.. It exists... who used it? And why?  Just curious http://is.gd/rbjr"
"4","1468956583","Tue Apr 07 04:34:54 PDT 2009","NO_QUERY","t1mmyb","For the record (I assume @cycleclothing is interested since they just followed me): cycling is A-B, minimum fuss, normal clothes "
"4","1468970398","Tue Apr 07 04:38:46 PDT 2009","NO_QUERY","nattyness","@tomfelton You can come to Sydney, much better than Melbourne, and stay with me! It'd be great fun  we'll go out, enjoy the sun"
"4","1468970413","Tue Apr 07 04:38:46 PDT 2009","NO_QUERY","deasaurr","@adindaxton nyeheheh :p i know how it feels then "
"4","1468970415","Tue Apr 07 04:38:47 PDT 2009","NO_QUERY","therealEMZ","cast partayyyy. woot woot. people setting up say HI to twitter world "
"4","1468970453","Tue Apr 07 04:38:47 PDT 2009","NO_QUERY","jensnorr","@matsing Ah. I like Ruby... Each to his own I guess. "
"4","1468970461","Tue Apr 07 04:38:47 PDT 2009","NO_QUERY","BeccaDHx","Drinking orange juice, eating viscount "
"4","1468970559","Tue Apr 07 04:38:50 PDT 2009","NO_QUERY","rollergirlva","Can't wait to see the Full Service tour. Thanks for coming back.  "
"4","1468970643","Tue Apr 07 04:38:50 PDT 2009","NO_QUERY","dragonflyclef","Broken window fixed  What to have for lunch?"
"4","1468970649","Tue Apr 07 04:38:51 PDT 2009","NO_QUERY","TheCharmQuark","@harveyparadox SUshi is good thanks "
"4","1468970653","Tue Apr 07 04:38:50 PDT 2009","NO_QUERY","Dogbook","Askem is liked his walk to April's house   Hope it's nice out tonight... http://apps.facebook.com/dogbook/profile/view/742943"
"4","1468970742","Tue Apr 07 04:38:53 PDT 2009","NO_QUERY","sanatawileh","@meetsamer with a lens 18-105 , the reseller such a sweet guy, will deliver it to me to the office directly "
"4","1468970749","Tue Apr 07 04:38:52 PDT 2009","NO_QUERY","AuniKlimbek","@stephenfry Mid pleasures and palaces though we may roam, Be it ever so humble, there's no place like home...  Have a nice day wandering!"
"4","1468970799","Tue Apr 07 04:38:53 PDT 2009","NO_QUERY","kinaj","@WoIIe @brettjohn doesn't know him, I already asked. "
"4","1468970841","Tue Apr 07 04:38:54 PDT 2009","NO_QUERY","loushandiwork","@sbcalfee the water instead of milk was pregnancy brain "
"4","1468970992","Tue Apr 07 04:38:56 PDT 2009","NO_QUERY","iheartthatdance","http://www.swoose.net/IRISHDANCING/2009/WorldsMonday/target123.html Do I ever wish I could see the front better! She looks lovely  #widc"
"4","1468971002","Tue Apr 07 04:38:56 PDT 2009","NO_QUERY","captainfabulous","@SP_MediaSiren surely it's only ginger who's pregnant..... "
"4","1468971022","Tue Apr 07 04:38:57 PDT 2009","NO_QUERY","thesteeledeal","Billy Mays on radio this AM:  Life's a pitch and then you buy.   Cute."
"4","1468971052","Tue Apr 07 04:38:57 PDT 2009","NO_QUERY","_cardel","whoa! lil bro just woke up, he is grumpy, but thats just his default mood in the morning. i should go tick him off "
"4","1468971064","Tue Apr 07 04:38:59 PDT 2009","NO_QUERY","_Soda_","....I have a non-stop week...and I like it "
"4","1468971161","Tue Apr 07 04:38:59 PDT 2009","NO_QUERY","dpmuse","crunchy peanut butter is 100x better than smooth peanut butter.  i dont know how anyone eats smooth PB. except for reese's of course "
"4","1468971194","Tue Apr 07 04:38:59 PDT 2009","NO_QUERY","ragnarok1971","@limburger2001 No no, catch up now!  I' home now YAY! "
"4","1468971219","Tue Apr 07 04:39:00 PDT 2009","NO_QUERY","andreasfabbe","@niclas well that would make sense.. But I want a new 30&quot; "
"4","1468971289","Tue Apr 07 04:39:01 PDT 2009","NO_QUERY","stefanhallen","@boomtopper it doesn't work in parallels, performance sucks in vmware, and I don't want to reboot for a lunch shooting spree "
"4","1468971313","Tue Apr 07 04:39:01 PDT 2009","NO_QUERY","Yasmin0509","@MussoMitchel Cool BIO. "
"4","1468971429","Tue Apr 07 04:39:03 PDT 2009","NO_QUERY","frugalcook","Fresh radishes and rabbit pat� for lunch. With gorgeous crusty sourdough bread "
"4","1468971430","Tue Apr 07 04:39:03 PDT 2009","NO_QUERY","alicekazam","@BW101 i had baked salmon with grated potato and mustard  twas rather tasty"
"4","1468971442","Tue Apr 07 04:39:05 PDT 2009","NO_QUERY","BitchinBrandon","it hit me like a ray of sun, burning thru my darkest nights. you're the only one that i want, and i'm addicted to your light. "
"4","1468971556","Tue Apr 07 04:39:06 PDT 2009","NO_QUERY","Michele04","Thanks and welcome to all of my new followers "
"4","1468971580","Tue Apr 07 04:39:06 PDT 2009","NO_QUERY","GooStrtTmNY","@crazydaizy9 good girl... I am going walking later....  Need to build up my endurance... lollll "
"4","1468971602","Tue Apr 07 04:39:07 PDT 2009","NO_QUERY","izzy_23","Passed my L's today!! "
"4","1468971604","Tue Apr 07 04:39:06 PDT 2009","NO_QUERY","The_Librain","@gonereading Are you trying to make me even bigger-headed??? If you pick some good people to follow you soon see the benefits! "
"4","1468971662","Tue Apr 07 04:39:08 PDT 2009","NO_QUERY","karissafaith","listening to Taylor Swift - White horse...... LOVE IT! plus watching Two and a half men "
"4","1468971727","Tue Apr 07 04:39:08 PDT 2009","NO_QUERY","ramdomthoughts","@cybster That is nice - I admit "
"4","1468971757","Tue Apr 07 04:39:09 PDT 2009","NO_QUERY","JohnGoldshot","Getting ready for work. Got to sleep in today though "
"4","1468971838","Tue Apr 07 04:39:09 PDT 2009","NO_QUERY","mdzulkar9","@livingrocknroll tampines1 opens this thursday i heard. let's all go after OL Refresh with Timah and Mumu and Sarah!  LOLERZ"
"4","1468971877","Tue Apr 07 04:39:11 PDT 2009","NO_QUERY","lowrobb","global campus internet nya down. global gimana maksudnya boss? "
"4","1468971900","Tue Apr 07 04:39:11 PDT 2009","NO_QUERY","chongte","got himself into something interesting...would be challenging but keeping fingers crossed "
"4","1468971908","Tue Apr 07 04:39:11 PDT 2009","NO_QUERY","iSpela","not really getting the hang of this day... an oldie but goodie, makes you smile (and look for some in your own garden)  http://is.gd/rblO"
"4","1468971937","Tue Apr 07 04:39:11 PDT 2009","NO_QUERY","codinthepocket","just bought latest edition of OXM. Going to give that a good on my lunch break. "
"4","1468971993","Tue Apr 07 04:39:12 PDT 2009","NO_QUERY","kat_23","school soon...  meeting with statistics Canada afterwards, mitchell over tonight "
"4","1468972045","Tue Apr 07 04:39:13 PDT 2009","NO_QUERY","mikhailberis","@mparaz Sounds like a good weekend to spend. "
"4","1468972095","Tue Apr 07 04:39:14 PDT 2009","NO_QUERY","forbairt","@silverSpoon though not that actively .. so this should be handy enough for that "
"4","1468972102","Tue Apr 07 04:39:14 PDT 2009","NO_QUERY","BlueBird001","@thehoosiersuk http://twitpic.com/2yafi - p.s. nice table "
"4","1468972128","Tue Apr 07 04:39:14 PDT 2009","NO_QUERY","Emma_Benson","BETTER THAN MYSPACE "
"4","1468972167","Tue Apr 07 04:39:15 PDT 2009","NO_QUERY","brittanybelt","Had a great night. Excited about semi formal, dunking booth, and a big opportunity coming up. Ericka and i had a sleep over, too!! "
"4","1468972230","Tue Apr 07 04:39:16 PDT 2009","NO_QUERY","jaketvee","I just ordered an iMac!!! A refurbished 2008 model. "
"4","1468972288","Tue Apr 07 04:39:17 PDT 2009","NO_QUERY","ebbstachio","@GreigWells The gym has been a great source of idea generation and fermentation for me "
"4","1468972303","Tue Apr 07 04:39:18 PDT 2009","NO_QUERY","ryanoneil","Just checked the score of the game. Glad I didn't spend any time watching it. Unlike tonight when I'll watch no matter what "
"4","1468972344","Tue Apr 07 04:39:19 PDT 2009","NO_QUERY","pamelarosee","not going to school today. "
"4","1468972565","Tue Apr 07 04:39:22 PDT 2009","NO_QUERY","Moriasreadings","@Sn0wrose I know! What an adventure! "
"4","1468972616","Tue Apr 07 04:39:22 PDT 2009","NO_QUERY","sven_koeln","Hope, I�ve found the real Demi Moore - I love you, wonderwoman!! "
"4","1468972633","Tue Apr 07 04:39:23 PDT 2009","NO_QUERY","LGiaPeace","@KDeLaRiva lol -thats a good update. have a good day  Gia hopes"
"4","1468972662","Tue Apr 07 04:39:24 PDT 2009","NO_QUERY","rhiannonjonas","@tonistack immature assfaces. but ohhhmygod. tonight was amaziiing "
"4","1468972671","Tue Apr 07 04:39:24 PDT 2009","NO_QUERY","libbyoliver","woo  I am having a bed picnic "
"4","1468972746","Tue Apr 07 04:39:24 PDT 2009","NO_QUERY","leesetford","bought halo 3 for �10 yesterday, opened box and Halo Wars was in there instead  EPIC WIN!"
"4","1468972905","Tue Apr 07 04:39:28 PDT 2009","NO_QUERY","Threads_Imagine","@cutoutandkeep Love your buttons. I'm looking at doing a few projects so I'll sign up to cut out and keep. It looks like fun "
"4","1468972914","Tue Apr 07 04:39:28 PDT 2009","NO_QUERY","navyaircrewman","Heh Seth Rogen playing the straight role in this makes it even more funny - Like a Boss.   http://bit.ly/iP9iz "
"4","1468972918","Tue Apr 07 04:39:28 PDT 2009","NO_QUERY","TobyDurkin","@MmmBaileys See ya later have fun! "
"4","1468972965","Tue Apr 07 04:39:29 PDT 2009","NO_QUERY","snabelfisk","@JayStephens  can i ask who made them, and what it cost you? I'm curious to see where PV prices are going "
"4","1468972976","Tue Apr 07 04:39:29 PDT 2009","NO_QUERY","Beckkkky","@kellysays nooooo but im AWAKE had some tea "
"4","1468972989","Tue Apr 07 04:39:30 PDT 2009","NO_QUERY","funtrap","Time again to head North for a few days !!! however just one test this week "
"4","1468973001","Tue Apr 07 04:39:29 PDT 2009","NO_QUERY","whatswithinu","@DarkPiano thank you! I hope your day continues on a positive note. "
"4","1468973081","Tue Apr 07 04:39:31 PDT 2009","NO_QUERY","corky1994","going to paint my nails then get some foood "
"4","1468973085","Tue Apr 07 04:39:30 PDT 2009","NO_QUERY","vital_sign","@howlingeverett am just happy that people are getting into the prototyping and modelling half decent models in 3DS max already "
"4","1468973196","Tue Apr 07 04:39:33 PDT 2009","NO_QUERY","mbarrow","@jasondilling don't expect we will get that far so soon. Only just reached Newtown  how much is the toll?"
"4","1468973204","Tue Apr 07 04:39:32 PDT 2009","NO_QUERY","Twist1986","Psyched for the road trip this weekend "
"4","1468973274","Tue Apr 07 04:39:33 PDT 2009","NO_QUERY","MarissaMascaro","is laughing at Keeping up with Kardashians.... LOL... no happy hour where you're going "
"4","1468973290","Tue Apr 07 04:39:34 PDT 2009","NO_QUERY","MissxMarisa","@Zanna85 SEXY LONG BLACK HAIR  oh man...why'd you have to go there? XD"
"4","1468973321","Tue Apr 07 04:39:34 PDT 2009","NO_QUERY","stasiiii","pe notes, and tlkn to alex "
"4","1468973379","Tue Apr 07 04:39:35 PDT 2009","NO_QUERY","floridakat","@Chrysanthemum Oh, no! That's got to be disappointing. Maybe Little Wicket will decide to come on &quot;his&quot; own today! "
"4","1468973406","Tue Apr 07 04:39:35 PDT 2009","NO_QUERY","trigger_101","@MattShaw ooooh, i want more cool stuff "
"4","1468973427","Tue Apr 07 04:39:36 PDT 2009","NO_QUERY","aerobic247","@garry1bowie I'm o2 pay as you go �7.50 a month unlimited t'internet and 300 texts "
"4","1468973468","Tue Apr 07 04:39:37 PDT 2009","NO_QUERY","smartbrain","@fredrikth latest n95 rom is about 120 meg, and the downloader will abort after 3 tries. no prob for u i guess "
"4","1468973553","Tue Apr 07 04:39:38 PDT 2009","NO_QUERY","edsaint","For all those who asked her name is Amma.  Like the Indian spiritual leader."
"4","1468973557","Tue Apr 07 04:39:38 PDT 2009","NO_QUERY","simplychrista","In case you wonder, I just changed my username on here to @simplychrista...since it is simply me "
"4","1468973564","Tue Apr 07 04:39:40 PDT 2009","NO_QUERY","leobm","@hyperstruct more cool shell stuff  - Higher-order shell http://tr.im/in3W"
"4","1468973566","Tue Apr 07 04:39:38 PDT 2009","NO_QUERY","munim","is extremely happy to get a Symbian Developer Certificate "
"4","1468973623","Tue Apr 07 04:39:39 PDT 2009","NO_QUERY","melovemakeup","@MagpieSparkles Aww! Well maybe one day you will get around to it, then you'll love it, I swear "
"4","1468973683","Tue Apr 07 04:39:40 PDT 2009","NO_QUERY","frugalcook","Fresh radishes and rabbit pat� for lunch. With gorgeous crusty sourdough bread "
"4","1468973740","Tue Apr 07 04:39:41 PDT 2009","NO_QUERY","JoHart","@SarahStewart cool - being cool gives you every excuse to winge abt cold "
"4","1468973769","Tue Apr 07 04:39:42 PDT 2009","NO_QUERY","KKKgoleng","@Imagine_This all things good hey! sorry about the sore muscles but body beautiful is painful!  are you well otherwise?"
"4","1468973780","Tue Apr 07 04:39:42 PDT 2009","NO_QUERY","simurgh03","my last dayin the office... tomorrow, im staying at home to pack. "
"4","1468973872","Tue Apr 07 04:39:44 PDT 2009","NO_QUERY","jonANTH0NY","@frannis wow my ninja! at least you'll be ready for worship leader school after.. chaha  PASTOR FRANCIS RRRRRRRRIGOR!"
"4","1468973878","Tue Apr 07 04:39:43 PDT 2009","NO_QUERY","fabuliz","@sheslykeomg hi pumpkin!  How are you?!"
"4","1468973959","Tue Apr 07 04:39:45 PDT 2009","NO_QUERY","VicMres2009","Is getting Ready for another day of school. Wish Me luck. I?U-All "
"4","1468973990","Tue Apr 07 04:39:45 PDT 2009","NO_QUERY","eleonor","had a lovely dinner with some gfs to celebrate my school mate Bec's bday today. Nice to catch up with them over some interesting convos "
"4","1468973998","Tue Apr 07 04:39:45 PDT 2009","NO_QUERY","jenibake","@SwandaG if you find one, please pass it on "
"4","1468974003","Tue Apr 07 04:39:47 PDT 2009","NO_QUERY","victoria_ikoku","enjoying half term, a new house and a new life "
"4","1468974091","Tue Apr 07 04:39:47 PDT 2009","NO_QUERY","MareikeMueller","I can't really remember a time without Google anymore "
"4","1468974162","Tue Apr 07 04:39:48 PDT 2009","NO_QUERY","waltribeiro","@brokenbeat Wow- Corn-based food chain? Omnivore's Dilemma must be an interesting book! BTW, breathing New Media Air is always fresh "
"4","1468974201","Tue Apr 07 04:39:49 PDT 2009","NO_QUERY","MaelleMiley","@mileycyrus pooor Miley =/  Be stronng  . Love you so much ?"
"4","1468974211","Tue Apr 07 04:39:49 PDT 2009","NO_QUERY","youngmike","@treffin I've been attending tea parties for the last 8 years...slow to the party dude.     not trying to start a donkey v. elephant war."
"4","1468974244","Tue Apr 07 04:39:50 PDT 2009","NO_QUERY","LeedStudentLife","I thought it was going to rain today but instead the sun is shining and it's beautiful here in Leeds "
"4","1468974247","Tue Apr 07 04:39:50 PDT 2009","NO_QUERY","juicyboots","@delph003 That's a wonderful idea  After all, the CVTF500 is all about nurturing talent so what better story than supporting a new career!"
"4","1468974264","Tue Apr 07 04:39:50 PDT 2009","NO_QUERY","SNOWMAN7","@anmnlutwysdt Some of the compilers are missing or 'un-known'. It's pretty much fixed now "
"4","1468974282","Tue Apr 07 04:39:50 PDT 2009","NO_QUERY","BlokesLib","@fuzzyinkdesign A Tim Tam shaped beanie! They'd want to pay me to wear that LOL Funny "
"4","1468974286","Tue Apr 07 04:39:51 PDT 2009","NO_QUERY","3za","Working hard and listening to all of my &quot;it's oh so quiet&quot;, soft and mushy... blip list...  http://blip.fm/3zamar"
"4","1468974322","Tue Apr 07 04:39:51 PDT 2009","NO_QUERY","SorenLorensen","@benbutterworth Congratulations! "
"4","1468974354","Tue Apr 07 04:39:52 PDT 2009","NO_QUERY","yoursovain","i hate boys.. not men.. BOYS officially lesbian  haa"
"4","1468974495","Tue Apr 07 04:39:55 PDT 2009","NO_QUERY","fartingpen","@fossiloflife @adapaavi @far1983 3pm-4pm would be best... enuf time to laze around and then watch the sunset too. "
"4","1468988591","Tue Apr 07 04:43:49 PDT 2009","NO_QUERY","JGeisinger","Done  accomplished and yet... nervous x]"
"4","1468988612","Tue Apr 07 04:43:50 PDT 2009","NO_QUERY","alexlaferlita","its quater to 10. i am a little tired which is a big shock since i got hardly any sleep last night!! lol "
"4","1468988661","Tue Apr 07 04:43:50 PDT 2009","NO_QUERY","ramdomthoughts","@twinkleboi He's waiting for you - with his mates "
"4","1468988733","Tue Apr 07 04:43:51 PDT 2009","NO_QUERY","flyingrhyno","Sun .... no sun ... sun .... no sun ....sun ... freeze you motherf*cker ... just stay there and light my day "
"4","1468988821","Tue Apr 07 04:43:52 PDT 2009","NO_QUERY","mimeheart","listening to queen, cheaa "
"4","1468988845","Tue Apr 07 04:43:54 PDT 2009","NO_QUERY","HarlemLanes","Good Morning New York! It's a crispy 41 degrees out there. Bundle up! "
"4","1468988854","Tue Apr 07 04:43:53 PDT 2009","NO_QUERY","PureKCdesigns","thinks it is time for bed. Man!!! the sun is coming up and I can hear people already leaving for work. Goodnight twitter bugs. "
"4","1468988915","Tue Apr 07 04:43:54 PDT 2009","NO_QUERY","lunarpages","@blogviet Give me your ticket number and I'll take a look personally. "
"4","1468988935","Tue Apr 07 04:43:55 PDT 2009","NO_QUERY","t_baybee","relaxin. "
"4","1468989009","Tue Apr 07 04:43:54 PDT 2009","NO_QUERY","BlokesLib","@JoanneRK Ah so @michaelgrainger is a gentle subtle flirt. I shudder to think what I am ... LOL so funny "
"4","1468989072","Tue Apr 07 04:43:57 PDT 2009","NO_QUERY","TereniaB","@karoleenka Karolinka , i promise to stay away  Get some rest."
"4","1468989080","Tue Apr 07 04:43:57 PDT 2009","NO_QUERY","musosdan","@Idaho_Airships doh!  #followfriday"
"4","1468989155","Tue Apr 07 04:43:59 PDT 2009","NO_QUERY","hustlergirl","wonders if norwood hyper has any pesach stuff left, havent done my shopping yet "
"4","1468989223","Tue Apr 07 04:44:00 PDT 2009","NO_QUERY","whitsundays","@sandieb321  Your not half bad so we will call you 22 then ok lol "
"4","1468989274","Tue Apr 07 04:44:00 PDT 2009","NO_QUERY","Decto","is solving circuit and communication problems. you may enjoy the weather instead of me "
"4","1468989372","Tue Apr 07 04:44:02 PDT 2009","NO_QUERY","Kiwi05","Good night Twitterverse. Have missed you all today with my running around. Looking forward to #Canucks bounce back game tomorrow "
"4","1468989419","Tue Apr 07 04:44:04 PDT 2009","NO_QUERY","biondino","@archelina though I guess they have as much right to demand animal products in their diet as you have to demand no animal products "
"4","1468989489","Tue Apr 07 04:44:04 PDT 2009","NO_QUERY","RIJssel","New Eminem video....just like the old days kicking around  http://tinyurl.com/dbxh3t"
"4","1468989493","Tue Apr 07 04:44:03 PDT 2009","NO_QUERY","steph_rose","@seanometer Awesome scotch pic  Thanks for that one. I kept it simple with a glass of JWB when I got home."
"4","1468989578","Tue Apr 07 04:44:05 PDT 2009","NO_QUERY","bagussoo","@nonafairuz and he planned to bond you together with him, haha what a life "
"4","1468989619","Tue Apr 07 04:44:05 PDT 2009","NO_QUERY","highmileclub","Ok ... so ... What can i do on a Saturday night in Vienna ?? please tell me ! i will really apreciate suggestions  (Meanwhile: my ipod)"
"4","1468989668","Tue Apr 07 04:44:06 PDT 2009","NO_QUERY","theimp67","@british_girl I would challenge you but it's a bit too far to the competition venue. I never get hangovers either. Ahhh, bliss. "
"4","1468989706","Tue Apr 07 04:44:07 PDT 2009","NO_QUERY","koloSigma","@Clarrisani you've only just noticed??? "
"4","1468989731","Tue Apr 07 04:44:08 PDT 2009","NO_QUERY","dbuffini","@sineadcochrane Yeah... Maybe give very high level stuff, and then details if you get it. Something like that. Brain not working 2 well. "
"4","1468989903","Tue Apr 07 04:44:10 PDT 2009","NO_QUERY","Frogger277","should be getting her passport interview done tomorrow. "
"4","1468989987","Tue Apr 07 04:44:11 PDT 2009","NO_QUERY","jeffparks","@whitneyhess If you'd like your audio from the Summit, can you send me an email jeff.parks@iaconsultants.ca  Many thanks! "
"4","1468990064","Tue Apr 07 04:44:13 PDT 2009","NO_QUERY","amyisawinner","@jon8737 sounds like my night! hope you rested well anyway "
"4","1468990116","Tue Apr 07 04:44:13 PDT 2009","NO_QUERY","BigCrow","house-tv.org ready to use. But what to do with it? "
"4","1468990183","Tue Apr 07 04:44:14 PDT 2009","NO_QUERY","WeSupportNiley","I am sick :S but life goes on ;D going to the hairdresser in like half an hour  *yay* finally ((: love you all &lt;3 50 SUBS LEFT UNTIL 3,000"
"4","1468990289","Tue Apr 07 04:44:16 PDT 2009","NO_QUERY","rta13","@mileycyrus Hii! you are amazing ...I wish I could meet you "
"4","1468990298","Tue Apr 07 04:44:17 PDT 2009","NO_QUERY","easeier","New LinkMe is beginning to look like something "
"4","1468990300","Tue Apr 07 04:44:16 PDT 2009","NO_QUERY","mcleodg","@barefoot_exec 'mornin, have a great day. "
"4","1468990471","Tue Apr 07 04:44:19 PDT 2009","NO_QUERY","ABCaitlin","Happy now because of this one "
"4","1468990493","Tue Apr 07 04:44:20 PDT 2009","NO_QUERY","xSxRx","@RobKardashian with as much working out u do a day.. I would be tired too! But I'm awake bright n early.. Ready to go to the gym...  bye!"
"4","1468990522","Tue Apr 07 04:44:21 PDT 2009","NO_QUERY","eveforhermcr_xx","@MissxMarisa Haha I called them bat fags and they shut up lol. I'm in bed and not sleeping eithe "
"4","1468990538","Tue Apr 07 04:44:21 PDT 2009","NO_QUERY","keaven","Quite funny  but kids, remember, the blocky effect may obfuscate visually, but can be easily reversed - http://ow.ly/2g28"
"4","1468990547","Tue Apr 07 04:44:21 PDT 2009","NO_QUERY","Flashy1980","Wefollow wants me to tweet - ah well, never been forced to tweet. But here we go "
"4","1468990593","Tue Apr 07 04:44:22 PDT 2009","NO_QUERY","comagrrrl","@TizzyEnt thanks bunches I love waking up to compliments "
"4","1468990601","Tue Apr 07 04:44:21 PDT 2009","NO_QUERY","Wakantanker","@kusasi THANK YOU!!!!! "
"4","1468990639","Tue Apr 07 04:44:22 PDT 2009","NO_QUERY","LjTx","@txroadshow Morning! "
"4","1468990640","Tue Apr 07 04:44:22 PDT 2009","NO_QUERY","jovlind","morning family!  i think i lost 10lbs.. i havent weighed myself but i can fit into these pants without inhailing &amp; exhailing troubles "
"4","1468990655","Tue Apr 07 04:44:22 PDT 2009","NO_QUERY","cluong","thought he fixed his sleep schedule, but is about to sleep at 5am again. At least I don't have to catch a flight today  go Louiville Women"
